RecipeID,RecipeTitle,Directions,Source
307704,Nutty Baklava,"[""Butter a 13 x 9 x 2-inch baking pan."", ""Cut phyllo in half crosswise and cut each half to fit pan."", ""Discard trimmings. Cover phyllo with a slightly damp towel."", ""Layer 10 sheets of phyllo in pan, brushing each sheet with melted butter."", ""Combine nuts, coconut, brown sugar and allspice."", ""Mix well."", ""Repeat procedure twice, ending with buttered phyllo."", ""Cut into diamond shapes."", ""Bake at 350\u00b0 for 45 minutes."", ""Let cool completely. Combine 1 cup sugar, water and honey."", ""Bring to boil."", ""Reduce heat."", ""Simmer 5 minutes."", ""Drizzle over baklava."", ""Cover."", ""Let stand 24 hours at room temperature."", ""Yields 3 dozen.""]",www.cookbooks.com/Recipe-Details.aspx?id=309386
1132984,Low Fat Creole Style Black Eyed Peas,"[""HEAT 2 1/2 cups water and dried black-eyed peas; once at FULL BOIL, continue boil for two minutes, REMOVE from heat, cover and let stand for 1 hour."", ""Then DRAIN whatever water remains and allow peas to sit uncovered."", ""In another saucepan, COMBINE 1 cup water, chicken broth, finely diced onion, finely diced celery, parsley and 2 cans (400g)/3 1/2 cups Diced Italian Tomatoes in juice, mustard, chilli pepper, ginger, black pepper and bay leaves; Bring to a BOIL."", ""ADD cooked black-eyed peas."", ""COVER and simmer on LOW for 1 hour and 45 minutes; STIR occasionally; If liquid is evaporating too quickly, you can add more water to make sure peas are covered with tomato/water mixture."", ""ENJOY!"", ""NOTE: Is well worth the time to make and freezes WELL!"", ""NOTE: Remove Bay leaves before serving."", ""NOTE: If canned tomatoes do not contain seasoning such as dry Italian seasoning, would suggest you add about 1 tbsp dry Italian seasoning, but is personal preference."", ""NOTE: I serve in tortilla wrap with rocket, feta and Golden Door Recipe - Chilli Sauce.""]",www.food.com/recipe/low-fat-creole-style-black-eyed-peas-214797
2142597,Thumbprint Cookies,"[""Heat oven to 350 degrees F."", ""Beat cream cheese, butter, sugar and vanilla with mixer until blended."", ""Add flour, baking soda and nuts; mix well."", ""Refrigerate 30 min."", ""Shape dough into 1-inch balls."", ""Place, 2 inches apart, on baking sheets sprayed with cooking spray."", ""Indent centres."", ""Bake 10 min."", ""Fill each cookie with about 1 tsp."", ""jam."", ""Bake 8 to 10 min."", ""or until golden brown."", ""Cool on baking sheets 2 min."", ""Remove to wire racks; cool completely.""]",www.kraftrecipes.com/recipes/thumbprint-cookies-82761.aspx
1629630,Caprese Salad With Olives,"[""Arrange the sliced tomato on each individual plate."", ""Place the whole mozzarella in the middle."", ""Divide the basil leaves and pitted black olives amongst all plates."", ""Drizzle the extra virgin over and season with black pepper and sea salt."", ""Serve at room temperature.""]",www.yummly.com/recipe/Caprese-Salad-With-Olives-1650625
1382001,Friday Night Garlicky Roast Chicken And Potatoes,"[""Mix the garlic, paprika, tumeric, salt and pepper with the olive oil to form a paste. Rub the chicken all over with the garlic rub, including in the cavity and under the skin."", ""Place chicken in roaster with quartered vegetables around it and pour the frozen orange juice concentrate on top and add water to bottom of roaster. Roast covered in 400 degree oven for 1 hour. Remove cover and continue to roast chicken 30 minutes longer uncovered, basting frequently. Then flip the chicken so the breast is sitting in the juices and roast another 30 minutes uncovered or till done."", ""To make the potatoes, toss the cubed potatoes with the paprika, tumeric, salt, pepper and olive oil and transfer to a oiled baking tray or roasting pan. Roast uncovered for 1 hour or till done in 400 degree oven. If desired you can add 2 tablespoons of the roast chicken pan juices to the potatoes."", ""To serve, assemble the roast chicken on a platter with the vegetables and potatoes around it.""]",food52.com/recipes/11539-friday-night-garlicky-roast-chicken-and-potatoes
2068232,Red Onion Relish,"[""Heat oil in a large saute pan over high heat."", ""Add the onions, garlic, and chile to the pan and cook until soft."", ""Add the lime juice and season with salt and pepper."", ""Remove from the heat and stir in the cilantro.""]",www.food.com/recipe/red-onion-relish-447558
1188058,Apricot Gooey Cake,"[""Heat oven to 350 degrees."", ""In small saucepan, combine apricots and water. Cook over med heat 15-20 mins or until tender, stirring frequently. Drain and puree apricots. Set aside."", ""While apricots are cooking, grease and flour a 9-in square pan. In a small bowl, combine flour, baking powder, baking soda and salt. In large bowl, beat sugar and 1/3 cup butter until light and fluffy. Add vanilla, lemon extract and egg, beat well. Alternately add dry ingredients and 2/3 cup water to sugar mixture. Stir in 3 Tablespoons of apricot puree. Pour batter into prepared pan."", ""Bake for 25-35 minutes or until done. Cool slightly."", ""FROSTING: In small saucepan, combine brown sugar, 2 Tbls butter and remaining apricot puree. Bring to a boil and boil for 1 min, stirring constantly. Remove from heat and stir in coconut. Immediately spread over warm cake.""]",www.food.com/recipe/apricot-gooey-cake-316174
838563,Christmas Cranberry Salad,"[""Grind apple, cranberries and orange together."", ""Add remaining ingredients and refrigerate overnight.""]",www.cookbooks.com/Recipe-Details.aspx?id=1019298
1800815,Pumpkin Soup,"[""Heat oil in a large stockpot over medium heat; \""melt\"" onion and leeks along with the celery."", ""Add potatoes and pumpkin, stirring for 3-4 minutes."", ""Add broth, parsley, brown sugar, salt, and pepper."", ""Simmer on low heat 25-30 minutes."", ""Add milk."", ""Puree in blender; check seasoning."", ""Return soup to stockpot to keep warm while preparing buttered croutons."", ""Garnish soup with cheese and croutons if desired."", ""Serve immediately.""]",www.food.com/recipe/pumpkin-soup-357764
57383,Mom'S Beer Bread,"[""Combine ingredients."", ""Bake in greased loaf pan at 350\u00b0 for 50 minutes."", ""Brush top with butter while hot.""]",www.cookbooks.com/Recipe-Details.aspx?id=798466
272493,Best Oatmeal Cookies,"[""Mix together both sugars and shortening."", ""Add eggs and mix until fluffy."", ""Add vanilla and then peanut butter."", ""After mixing together, slowly add flour and soda mixture."", ""When mixed, add your oatmeal and then pecans."", ""Bake at 300\u00b0 for 10 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=500159
107395,Blue Cheese Dressing,"[""Sprinkle cayenne pepper (lightly)."", ""Add as much Blue cheese as you like.""]",www.cookbooks.com/Recipe-Details.aspx?id=409807
459316,Sour Cream Pound Cake,"[""Whip egg whites until stiff but not dry."", ""Add 1/8 teaspoon salt and put in refrigerator until remainder of cake is mixed. Sift sugar and cream it with butter until light and creamy."", ""Sift flour, then resift with baking powder, salt and soda."", ""Add dry ingredients in 3 parts to the butter mixture alternately with thirds of the sour cream."", ""Beat batter until smooth after each addition."", ""Beat in flavoring."", ""Fold in egg whites."", ""Bake in moderate oven at 325\u00b0 for 1 hour or until done.""]",www.cookbooks.com/Recipe-Details.aspx?id=493226
1578769,Apple Spice Bread With Apple Cider Glaze,"[""Preheat oven to 350\u00b0F."", ""In a large bowl, whisk together the flour, salt, baking soda, baking powder, cinnamon, ginger and nutmeg. Set aside."", ""In another large bowl, whisk together the eggs, brown sugar, molasses, butter, applesauce and grated apple. Add wet ingredients to dry and mix until just combined."", ""Scrape batter into a greased loaf pan and bake for 1 hour 15 minutes, or until a toothpick comes out clean. Let loaf cool completely before glazing."", ""To make the glaze, mix together the confectioner's sugar and apple cider. Drizzle over completely cool loaf.""]",tastykitchen.com/recipes/breads/apple-spice-bread-with-apple-cider-glaze/
162774,Peanut'S Fruit Cobbler,"[""Cover fruit with water and boil 10 minutes."", ""Melt butter rin baking pan."", ""Mix flour, sugar and milk. Pour flour mixture into baking pan."", ""Pour fruit on top."", ""Bake until brown at 375\u00b0.""]",www.cookbooks.com/Recipe-Details.aspx?id=176364
633153,White Chocolate Salties(Candy)  ,"[""Combine chocolate and shortening in double boiler."", ""Cook until chocolate melts."", ""Pour into a large bowl."", ""Stir in pretzels and nuts."", ""Spread onto buttered 15 x 10 x 1-inch jelly roll pan. Chill about 20 minutes or until firm."", ""Break into pieces."", ""Store in airtight container."", ""Makes 1 1/2 pounds.""]",www.cookbooks.com/Recipe-Details.aspx?id=1006677
1066273,Singapore Chicken Noodles,"[""Heat the oil in a wok and stir-fry the chicken, pepper and baby sweetcorn. Add the chicken broth and stir until chicken is cooked through."", ""Add the eggs and stir until scrambled."", ""Add the cilantro, soy sauce, noodles, sesame oil and Tabasco."", ""Garnish with a handful of coriander to serve.""]",www.food.com/recipe/singapore-chicken-noodles-224600
1960357,Cake Nalesniki with Cream Filling,"[""In top of double boiler combine eggs, sour cream, 2 tablespoons sugar, 1 tablespoon flour, vanilla, and lemon peel."", ""Place over boiling water."", ""(Upper pan should not touch water.)"", ""Cook, stirring constantly, until thickened."", ""Remove from over water."", ""Cover surface of pudding with waxed paper; cool to room temperature."", ""Beat egg yolks with remaining 1 tablespoon sugar until thick and lemon-clored."", ""Add flour and milk alternately, beating well after each addition."", ""Fold in egg whites."", ""Drop by tablespoonfuls onto hot, greased griddle, spreading to a 3-inch circle."", ""Cook 1 minute on each side."", ""Place cooked pancakes on paper toweling until all are cooked."", ""Spoon about 1 teaspoon filling on each pancake, roll up, and place in 10x6x2-inch baking dish."", ""Cover; bake at 350F (180C) F until warmed, about 15 minutes."", ""Sprinkle with powdered sugar.""]",recipeland.com/recipe/v/cake-nalesniki-cream-filling-39527
1175368,Homemade Kahlua From 15 Romolo. Better Than Storebought,"[""Combine all of the ingredients in a sealable container. Shake hard to combine."", ""Label with the date and let sit in a cool, dark place for three weeks. Shake or stir the mixture several times a week."", ""Strain through cheesecloth or a fine mesh strainer into a clean vessel. Use like you would Kahlua or any other coffee liquor.""]",www.food.com/recipe/homemade-kahlua-from-15-romolo-better-than-storebought-400910
1181410,Chickpea & Feta Salad,"[""Soak Garbanzo Beans in cool water overnight."", ""Rinse beans & discard water. Place 2 cups of water in a large pot, bring to a boil and add the chickpeas, reduce heat to a slow boil for 40-45 min, making sure they are always covered with water."", ""Rinse beans under cold water until cool."", ""Spread on a baking sheet and remove skins."", ""Combine chickpeas, peppers, cucumber, tomatoes, onion, cheese, olives and basil in medium bowl."", ""Mix together the remaining ingredients; olive oil, balsamic vinegar, lemon juice, garlic, parsley, mustard, salt and pepper."", ""Pour dressing over salad, stir and serve.""]",www.food.com/recipe/chickpea-feta-salad-535471
496483,Basic Meat Loaf(Microwave)  ,"[""Mix together beef, onion, crumbs, egg, ketchup, milk and seasonings."", ""Mold into a rounded flat loaf in 9-inch pie plate. Spread 2 tablespoons ketchup evenly over top of loaf."", ""Insert temperature probe and cover with plastic wrap."", ""Attach cable end at receptacle."", ""Microwave at High; set temperature at 170\u00b0.""]",www.cookbooks.com/Recipe-Details.aspx?id=319042
91187,Harvard Beets,"[""Cook or heat the beets."", ""Boil together the remaining ingredients until thick and clear."", ""Add some butter or margarine about the size of a walnut."", ""Add the beets and mix.""]",www.cookbooks.com/Recipe-Details.aspx?id=825343
43865,Good And Moist Cornbread,"[""Mix cornbread batter as usual and add 1 heaping tablespoonful mayonnaise."", ""Makes cornbread very moist.""]",www.cookbooks.com/Recipe-Details.aspx?id=1081646
291557,Chicken El Paso(Makes 4 Servings)  ,"[""Preheat oven to broil."", ""Tenderize the chicken with a tenderizing mallet and season to taste."", ""Put the chicken on a broiling pan and broil for 10 minutes on each side."", ""While the chicken is broiling, put the rice and water into a medium size saucepan."", ""Bring the rice and water to a boil, cover and reduce heat to a simmer for 15 minutes."", ""Once the rice and chicken are cooked, place a bed of rice on each serving plate."", ""Place a broiled chicken breast on each bed of rice and pour a generous amount of salsa (or barbecue sauce) over the chicken and rice."", ""Finally, top each serving with 1/4 of the shredded cheese and place into the microwave oven for 1 minute (or until the cheese melts)."", ""Serve while hot and enjoy!""]",www.cookbooks.com/Recipe-Details.aspx?id=1002912
